symbol,entry_time,exit_time,entry_price,exit_price,quantity,leverage,stop_loss,take_profit,ai_score,exit_reason,gross_profit,entry_fee,exit_fee,net_profit,balance_after
SOLUSDT,2026-05-04T05:15:00+00:00,2026-05-04T06:15:00+00:00,85.435623,84.92101176,58.15873928,5,84.94649571,86.65844122,100.0,STOP_LOSS,-29.92914086,2.48441406,2.46944949,-34.88300442,2809.81964886
SOLUSDT,2026-05-04T17:45:00+00:00,2026-05-04T20:00:00+00:00,84.955479,84.31826319,45.91863292,5,84.34356626,86.48526085,100.0,STOP_LOSS,-29.26007886,1.95051973,1.93588969,-33.14648828,2776.67316058
SOLUSDT,2026-05-05T04:00:00+00:00,2026-05-05T08:45:00+00:00,84.735413,84.754566,87.65352096,5,84.41863472,85.5273587,100.0,EMA20_EXIT,1.67882789,3.71367865,3.71451806,-5.74936883,2770.92379175
SOLUSDT,2026-05-05T22:30:00+00:00,2026-05-06T04:45:00+00:00,86.405914,86.783957,57.60709136,5,85.92491006,87.60842385,100.0,EMA20_EXIT,21.77795764,2.48879669,2.49968567,16.78947528,2787.71326703
SOLUSDT,2026-05-06T05:30:00+00:00,2026-05-06T08:30:00+00:00,87.166142,88.25602397,62.42825956,5,86.71959531,88.28250872,100.0,TAKE_PROFIT,68.03943435,2.72081527,2.75483499,62.56378409,2850.27705112
SOLUSDT,2026-05-06T21:15:00+00:00,2026-05-06T23:00:00+00:00,89.436823,88.89066845,54.86795676,5,88.91734365,90.73552137,100.0,STOP_LOSS,-29.9663844,2.45360787,2.43862468,-34.85861695,2815.41843417
SOLUSDT,2026-05-07T09:30:00+00:00,2026-05-07T10:15:00+00:00,89.32679,88.74255543,50.49137728,5,88.76918619,90.72079952,100.0,STOP_LOSS,-29.49880788,2.25511633,2.24036692,-33.99429114,2781.42414304
SOLUSDT,2026-05-07T12:45:00+00:00,2026-05-07T13:00:00+00:00,89.796931,89.24825585,53.29494861,5,89.27503836,91.10166261,100.0,STOP_LOSS,-29.241614,2.39286141,2.3782406,-34.01271602,2747.41142702
SOLUSDT,2026-05-09T07:30:00+00:00,2026-05-09T09:15:00+00:00,93.748116,93.19681099,52.49788152,5,93.22477842,95.05645995,100.0,STOP_LOSS,-28.94234528,2.46078874,2.44631757,-33.8494516,2713.56197542
SOLUSDT,2026-05-11T00:15:00+00:00,2026-05-11T02:30:00+00:00,96.138833,95.22138959,30.52827521,5,95.24996458,98.36100404,100.0,STOP_LOSS,-28.00796489,1.46747638,1.45347239,-30.92891366,2682.63306176
SOLUSDT,2026-05-11T23:00:00+00:00,2026-05-12T01:15:00+00:00,97.519247,96.86356435,42.81151363,5,96.89263214,99.08578416,100.0,STOP_LOSS,-28.07076669,2.08747329,2.0734379,-32.23167788,2650.40138388
SOLUSDT,2026-05-20T16:15:00+00:00,2026-05-20T18:30:00+00:00,85.695701,85.934212,43.13314384,5,85.08123121,87.23187548,100.0,EMA20_EXIT,10.28772927,1.8481625,1.85330636,6.58626041,2656.98764429
SOLUSDT,2026-05-21T01:15:00+00:00,2026-05-21T05:15:00+00:00,86.555959,86.614008,56.34039793,5,86.08436353,87.73494767,100.0,EMA20_EXIT,3.27050376,2.43829859,2.43993384,-1.60772867,2655.37991562
SOLUSDT,2026-05-21T09:00:00+00:00,2026-05-21T09:30:00+00:00,86.916067,86.48443251,65.45481533,5,86.51038563,87.93027043,100.0,STOP_LOSS,-28.25255555,2.84453756,2.83041128,-33.92750439,2621.45241124
SOLUSDT,2026-05-22T08:30:00+00:00,2026-05-22T11:15:00+00:00,87.176145,86.7322028,62.72696852,5,86.75823027,88.22093182,100.0,STOP_LOSS,-27.84714835,2.73414765,2.72022408,-33.30152008,2588.15089116
SOLUSDT,2026-05-25T07:45:00+00:00,2026-05-25T16:00:00+00:00,85.985788,86.044179,56.75077661,5,85.52973241,87.12592697,100.0,EMA20_EXIT,3.3137346,2.43988012,2.44153699,-1.56768252,2586.58320864
SOLUSDT,2026-06-07T22:45:00+00:00,2026-06-08T04:00:00+00:00,65.849749,65.930215,24.91463085,5,64.81157058,68.44519505,100.0,EMA20_EXIT,2.00478069,0.82031109,0.82131348,0.36315611,2586.94636475
SOLUSDT,2026-06-08T13:30:00+00:00,2026-06-08T16:45:00+00:00,66.609977,66.939912,38.9636509,5,65.94603861,68.26982297,100.0,EMA20_EXIT,12.85547216,1.29768395,1.30411168,10.25367653,2597.20004129
SOLUSDT,2026-06-12T15:30:00+00:00,2026-06-12T16:00:00+00:00,67.770325,67.07732092,38.59856079,5,67.09745016,69.45251209,100.0,STOP_LOSS,-26.74895992,1.3079185,1.29454402,-29.35142245,2567.84861884
SOLUSDT,2026-06-13T16:00:00+00:00,2026-06-13T21:30:00+00:00,68.190451,69.14262589,65.98277159,5,67.80128144,69.1633749,100.0,TAKE_PROFIT,62.82713812,2.24969748,2.28111105,58.2963296,2626.14494843
SOLUSDT,2026-06-15T07:45:00+00:00,2026-06-15T09:30:00+00:00,71.301384,70.86233131,62.85837314,5,70.88359639,72.34585303,100.0,STOP_LOSS,-27.59813775,2.2409445,2.22714543,-32.06622768,2594.07872075
SOLUSDT,2026-06-15T10:00:00+00:00,2026-06-15T11:15:00+00:00,71.411417,72.46464053,60.32912658,5,70.98142922,72.48638645,100.0,TAKE_PROFIT,63.5400559,2.15409421,2.18586424,59.20009746,2653.27881821
SOLUSDT,2026-06-16T12:30:00+00:00,2026-06-16T13:00:00+00:00,75.012497,74.46031501,50.07724766,5,74.48265981,76.33708997,100.0,STOP_LOSS,-27.65175416,1.87820969,1.86438382,-31.39434768,2621.88447054
SOLUSDT,2026-06-17T18:45:00+00:00,2026-06-17T19:15:00+00:00,73.52205,72.52772625,26.95861886,5,72.5494911,75.95344726,100.0,STOP_LOSS,-26.80559493,0.99102646,0.97762366,-28.77424505,2593.11022548
SOLUSDT,2026-06-20T15:00:00+00:00,2026-06-20T16:30:00+00:00,72.011597,71.40351931,44.2019824,5,71.42494679,73.47822252,100.0,STOP_LOSS,-26.87823953,1.59152767,1.57808855,-30.04785575,2563.06236973
SOLUSDT,2026-06-21T13:00:00+00:00,2026-06-21T18:00:00+00:00,73.792131,73.937812,54.73213149,5,73.32383892,74.9628612,100.0,EMA20_EXIT,7.97343165,2.01940031,2.02338702,3.93064431,2566.99301404
SOLUSDT,2026-06-21T18:30:00+00:00,2026-06-21T20:45:00+00:00,74.32229,73.80641408,51.99211699,5,73.82856265,75.55660836,100.0,STOP_LOSS,-26.82148112,1.9320866,1.91867586,-30.67224358,2536.32077047
SOLUSDT,2026-06-22T07:45:00+00:00,2026-06-22T09:30:00+00:00,74.12223,73.59285279,49.99718349,5,73.61493727,75.39046182,100.0,STOP_LOSS,-26.46736956,1.85295137,1.83971768,-30.16003861,2506.16073185
SOLUSDT,2026-06-22T11:30:00+00:00,2026-06-22T14:30:00+00:00,74.242266,73.71117832,49.24007518,5,73.73329831,75.51468524,100.0,STOP_LOSS,-26.15079727,1.82784738,1.81477198,-29.79341663,2476.36731523
SOLUSDT,2026-06-26T14:45:00+00:00,2026-06-26T16:00:00+00:00,70.481138,73.22726808,22.3651871,5,69.37389606,73.24924285,100.0,TAKE_PROFIT,61.41771298,0.78816192,0.81887078,59.81068028,2536.17799551
SOLUSDT,2026-06-26T20:00:00+00:00,2026-06-26T22:00:00+00:00,72.791831,71.74776221,24.80277501,5,71.769293,75.348176,100.0,STOP_LOSS,-25.89580324,0.9027197,0.8897718,-27.68829475,2508.48970076
SOLUSDT,2026-06-28T09:45:00+00:00,2026-06-28T13:00:00+00:00,71.561462,71.57852,53.52566364,5,71.09281023,72.73309142,100.0,EMA20_EXIT,0.91304077,1.91518737,1.91564389,-2.91779049,2505.57191027
SOLUSDT,2026-06-28T15:45:00+00:00,2026-06-28T16:15:00+00:00,72.111627,71.55228336,46.58309399,5,71.57375549,73.45630577,100.0,STOP_LOSS,-26.0559572,1.67959135,1.66656337,-29.40211192,2476.16979835
SOLUSDT,2026-06-29T06:15:00+00:00,2026-06-29T11:15:00+00:00,72.701804,72.718178,30.11753582,5,71.87963521,74.75722597,100.0,EMA20_EXIT,0.49314453,1.09479959,1.09504617,-1.69670123,2474.47309712
SOLUSDT,2026-06-29T12:30:00+00:00,2026-06-29T14:15:00+00:00,73.412017,72.48481548,27.32866892,5,72.50656745,75.67564087,100.0,STOP_LOSS,-25.33918337,1.00312635,0.99045676,-27.33276648,2447.14033064
SOLUSDT,2026-07-01T09:00:00+00:00,2026-07-01T12:00:00+00:00,75.182548,74.46927927,35.41851356,5,74.49162676,76.9098511,100.0,STOP_LOSS,-25.26291812,1.33142705,1.31879559,-27.91314075,2419.22718989
SOLUSDT,2026-07-05T22:30:00+00:00,2026-07-06T00:30:00+00:00,81.704504,81.15296076,45.88909047,5,81.17731395,83.02247913,100.0,STOP_LOSS,-25.30981783,1.87467269,1.86201778,-29.0465083,2390.18068159
SOLUSDT,2026-07-07T00:30:00+00:00,2026-07-07T01:30:00+00:00,82.354699,81.78671454,43.9823335,5,81.81125792,83.7133017,100.0,STOP_LOSS,-24.98128183,1.81107592,1.79858528,-28.59094302,2361.58973857
